Date,AAPL,AXISBANK.NS,DRREDDY.NS,GOOGL,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LTTS.NS,MARUTI.NS,MSFT,NESTLEIND.NS,POWERGRID.NS,RELIANCE.NS,SHREECEM.NS,SUNPHARMA.NS,TATASTEEL.NS,TCS.NS,ULTRACEMCO.NS,WIPRO.NS
2024-05-07,180.75498962402344,1125.8681640625,1236.3115234375,169.84622192382812,733.021728515625,2287.118896484375,1113.6458740234375,1356.6324462890625,394.1989135742188,848.4015502929688,328.0418395996094,4401.94140625,12117.2099609375,403.152099609375,1229.1292724609375,276.3042907714844,1391.17822265625,25179.595703125,1486.925537109375,157.33689880371094,3731.501953125,9564.69140625,217.43006896972656
2024-05-08,181.0919342041016,1126.816650390625,1196.5506591796875,167.9915313720703,721.5845947265625,2250.25634765625,1104.8895263671875,1343.7813720703125,394.7808532714844,855.6254272460938,328.9298400878906,4397.5439453125,12293.1259765625,404.333984375,1243.9993896484375,282.6211853027344,1408.1279296875,25442.140625,1493.2054443359375,159.06114196777344,3729.6259765625,9403.6728515625,217.10198974609372
2024-05-09,182.90542602539065,1113.8377685546875,1161.1856689453125,168.56680297851562,704.4776000976562,2235.453369140625,1097.7071533203125,1355.314453125,380.5472412109375,825.8395385742188,327.8822021484375,4301.294921875,12255.00390625,406.0870971679688,1231.48095703125,277.14654541015625,1383.88232421875,25283.802734375,1466.61376953125,155.08580017089844,3713.91796875,9331.263671875,213.6804656982422
2024-05-10,181.6451568603516,1118.280517578125,1169.8095703125,167.2675323486328,709.3616333007812,2270.922607421875,1099.035400390625,1341.521728515625,387.9325866699219,844.6907348632812,324.8589782714844,4259.37548828125,12422.4423828125,408.4705200195313,1241.157470703125,284.2589111328125,1397.0845947265625,25442.93359375,1478.29052734375,155.42108154296875,3651.740966796875,9376.3095703125,211.78224182128903
2024-05-13,184.85037231445312,1130.1612548828125,1167.3497314453125,167.75350952148438,717.9208984375,2269.095947265625,1109.808837890625,1340.156494140625,386.5898132324219,851.6176147460938,327.5030212402344,4312.9228515625,12420.8251953125,407.4659118652344,1232.852783203125,286.879150390625,1392.394287109375,25771.3671875,1496.4434814453125,156.95375061035156,3702.289306640625,9435.3818359375,211.82911682128903
2024-05-14,185.9915313720703,1121.026123046875,1159.4964599609375,168.9436492919922,720.7328491210938,2258.474609375,1102.47900390625,1341.33349609375,384.6651306152344,872.299560546875,328.5207824707031,4378.78369140625,12558.3740234375,410.2629699707031,1218.693115234375,289.40594482421875,1409.6414794921875,25803.490234375,1516.2645263671875,158.0074462890625,3658.58740234375,9543.20703125,213.89138793945312
2024-05-15,188.2639617919922,1126.2176513671875,1160.721435546875,171.0959014892578,709.6575317382812,2233.19482421875,1106.2176513671875,1336.861328125,382.9642639160156,861.859619140625,329.41876220703125,4354.79345703125,12512.41015625,417.43603515625,1207.7425537109375,294.6465759277344,1405.86962890625,25599.98828125,1498.7493896484375,158.63009643554688,3639.080322265625,9497.2216796875,214.80535888671875
2024-05-16,188.38304138183597,1137.4493408203125,1155.8612060546875,172.75218200683594,720.3875122070312,2252.274658203125,1112.8096923828125,1368.30712890625,386.2317504882813,877.1484375,333.6591796875,4404.5302734375,12248.1435546875,415.3738403320313,1209.384033203125,292.4474182128906,1414.8778076171875,25467.078125,1507.4825439453125,158.91744995117188,3684.9423828125,9591.06640625,217.6878662109375
2024-05-17,188.41281127929688,1139.4959716796875,1145.8148193359375,174.6167755126953,722.286865234375,2230.359130859375,1112.2684326171875,1359.78662109375,390.5734252929688,897.9786987304688,338.5481872558594,4352.69287109375,12389.1220703125,414.6043090820313,1198.1885986328125,293.0556945800781,1425.15185546875,26082.00390625,1502.6744384765625,160.30642700195312,3621.7939453125,9770.11328125,216.0708465576172
2024-05-20,189.5738220214844,1139.4959716796875,1145.8148193359375,175.46974182128906,722.286865234375,2230.359130859375,1112.2684326171875,1359.78662109375,390.5734252929688,897.9786987304688,338.5481872558594,4352.69287109375,12389.1220703125,419.6658630371094,1198.1885986328125,293.0556945800781,1425.15185546875,26082.00390625,1502.6744384765625,160.30642700195312,3621.7939453125,9770.11328125,216.0708465576172
2024-05-21,190.873779296875,1135.802001953125,1141.9127197265625,176.3921356201172,719.6722412109375,2221.08349609375,1102.8724365234375,1350.2303466796875,389.2306213378906,913.8117065429688,338.8874206542969,4380.39501953125,12224.279296875,423.3165283203125,1205.6849365234375,304.7535705566406,1425.57373046875,25613.669921875,1512.0452880859375,167.01181030273438,3608.663818359375,9670.390625,216.0239715576172
2024-05-22,189.4348907470703,1124.1708984375,1160.2769775390625,174.93418884277344,719.8695678710938,2275.103515625,1093.1812744140625,1369.672119140625,393.7961120605469,906.2415161132812,339.1468505859375,4483.28857421875,12281.169921875,424.7767639160156,1209.77587890625,304.84716796875,1449.9185791015625,25460.484375,1510.42626953125,166.00599670410156,3619.810302734375,9774.55859375,216.21144104003903
2024-05-23,185.44577026367188,1163.357177734375,1165.2061767578125,172.1273651123047,736.3468017578125,2290.0986328125,1116.2039794921875,1386.2423095703125,395.09417724609375,907.4290161132812,341.0425720214844,4512.11474609375,12676.6650390625,421.3036804199219,1212.2255859375,299.37255859375,1475.1319580078125,25458.453125,1467.05517578125,168.1134033203125,3677.857421875,10046.90625,218.3206024169922
2024-05-24,188.52197265625,1172.093017578125,1158.8939208984375,173.55555725097656,748.4827270507812,2277.170654296875,1113.695068359375,1379.3695068359375,390.48388671875,899.1661376953125,339.92510986328125,4484.900390625,12740.90625,424.4215698242188,1209.0899658203125,298.3431091308594,1469.37451171875,25239.87890625,1458.8128662109375,167.4907684326172,3636.341552734375,10106.720703125,217.3128967285156
2024-05-27,188.52197265625,1185.0718994140625,1160.26708984375,173.55555725097656,753.6627807617188,2292.021240234375,1111.579833984375,1385.253662109375,386.2764892578125,892.5361328125,341.4317321777344,4497.06640625,12648.4384765625,424.4215698242188,1205.2437744140625,297.5477294921875,1455.4774169921875,25198.978515625,1438.55029296875,168.1134033203125,3634.02734375,10101.189453125,212.0634765625
