portfolio_type,expected_return,volatility,sharpe,w_AAPL,w_AXISBANK.NS,w_DRREDDY.NS,w_GOOGL,w_HDFCBANK.NS,w_HINDUNILVR.NS,w_ICICIBANK.NS,w_INFY.NS,w_ITC.NS,w_JSWSTEEL.NS,w_KOTAKBANK.NS,w_LTTS.NS,w_MARUTI.NS,w_MSFT,w_NESTLEIND.NS,w_POWERGRID.NS,w_RELIANCE.NS,w_SHREECEM.NS,w_SUNPHARMA.NS,w_TATASTEEL.NS,w_TCS.NS,w_ULTRACEMCO.NS,w_WIPRO.NS
random,0.07939392498728007,0.1220583752363775,0.09471362888092354,0.03137051897775204,0.016038876733958648,0.07092942879628814,0.05393529679723587,0.04163935923062779,0.031189893781848176,0.04286463187826922,0.01983252264742048,0.03573663858146151,0.05451884970598417,0.03269702084516748,0.054443883064373304,0.058717891581136286,0.05990908738421811,0.04524133095771948,0.014656150948052444,0.05568426224753252,0.06512087656451963,0.007494585334697774,0.07121620709205786,0.07481965498720089,0.05311499598344768,0.008828035879030433
random,0.07927034676563477,0.12090290810802541,0.09459667770838584,0.06263570270438307,0.06611497192788543,0.005744477796429321,0.014700105959534863,0.032870015171397794,0.07425388460784757,0.045929977284314985,0.05604884950961475,0.0669716310429672,0.07082991660852594,0.04073694739915487,0.04351743014180628,0.06141153908354107,0.022523854640182528,0.07308509996580813,0.0017779115185752427,0.01674448095634426,0.06844165627805705,0.029102520922176876,0.012815306128841644,0.01597326381977673,0.04539596327743011,0.07237449325540429
random,0.07995089760239905,0.12814668877000612,0.09456010440358703,0.006835656548932906,0.0588242061050799,0.02978186558209638,0.04335214949003542,0.0470128389264957,0.055980555670491775,0.041568952653670804,0.04478888841532914,0.037624819631007854,0.044358359915249335,0.03209579796013538,0.05609617195345852,0.05855960798238941,0.037361315247994034,0.010593958934671516,0.026985440169807452,0.060686044878465885,0.06623563493116057,0.01929473071548688,0.06799519619477346,0.019992688602825187,0.06638937261940098,0.0675857468710418
random,0.07946353266861693,0.12359518867682232,0.09409912683328124,0.00700193586488978,0.01224732568444249,0.016627629216381133,0.06369493447641059,0.0321692580417554,0.06393345478641738,0.03386474792607839,0.0642437399528432,0.0723870384900197,0.036157907698993234,0.07973468850764714,0.07541347810353545,0.0012415052532599264,0.04560337256180772,0.05311960186664633,0.06815863280592614,0.05443221049406336,0.05563595767563579,0.023413968023183584,0.06632993009316256,0.005116045242130924,0.05314168467467321,0.016330952560096448
random,0.07897492186946625,0.1189282743838263,0.09368326072044779,0.09073500571814423,0.039215548098658605,0.0847701236303587,0.006725419534339299,0.051527786782241104,0.04035780919264322,0.04999134632464431,0.009814773412874426,0.01489517157061288,0.03148783131129222,0.029347549661525328,0.04131749309210694,0.049059875764243865,0.023729875354736165,0.06643693365678315,0.040322364528035295,0.006451989336062198,0.026146524364344236,0.06009890244055118,0.06511260789598652,0.0857966130149178,0.026337711887729605,0.06032074342716863
random,0.07934269156854326,0.12298578675983785,0.09358283211770653,0.06802931207897242,0.040457292167686676,0.01108223206450307,0.016521161685504507,0.024291011051172554,0.03301985574482803,0.04853957576494391,0.07896896406285787,0.02145300242467553,0.026897564122534457,0.001961764537558307,0.03051349359836209,0.055291541663388184,0.07887856097945638,0.060624479738116,0.009664385825849052,0.07289771755201212,0.0686911714819295,0.015481693373162955,0.07652641462199901,0.05848756482661474,0.06411586770943871,0.037605372924433875
random,0.07956729897924629,0.1253871440581787,0.09358188779280686,0.06349658717678867,0.015349478445024309,0.037164866753469465,0.02031608376610606,0.06360689385169495,0.0109678006148359,0.043711782636475086,0.058193060627247634,0.08137468247109833,0.07072312199774669,0.09203244229111555,0.06636262346670178,0.03408424214116018,0.022618463242097923,0.005522982799269183,0.02709520156872557,0.01335773854995612,0.03603986336152572,0.06857833402820522,0.06754912773383188,0.03105608109681995,0.04963956661111892,0.02115897476898482
random,0.07948116119804738,0.12451122038365942,0.09354841940206951,0.03792563640335025,0.03693135958107355,0.06768324863019125,0.0022030239750203203,0.071044165317859,0.03985636205515204,0.028842556583564907,0.07448992697980891,0.02791698563255223,0.08031076053223686,0.07691490847910418,0.022007952486963047,0.02797804793690646,0.06671368492602645,0.016067952309299846,0.060124522662907035,0.010608831849556135,0.016889005720122797,0.04111292928201188,0.06126878469712535,0.06073871061835929,0.05001855690285926,0.022352086437948986
random,0.07855459832876543,0.11467169788633887,0.09349530174445411,0.08469126210490022,0.019400195982746685,0.07790769870942828,0.001951277533525297,0.054490910421708665,0.08600383827378769,0.08868464516423159,0.055748985668621284,0.05831488994460176,0.03604445874865707,0.06689591264059953,0.022714244864097795,0.003131182541491511,0.07721869147836839,0.005580115954626901,0.061448134991405876,0.040391565374812324,0.003998835908301206,0.01477399002895912,0.009310858634869275,0.019820455657346636,0.05872743720185458,0.0527504121710583
random,0.07870848626536381,0.11657448232176668,0.09328930925048516,0.06480676559231116,0.07752746434302084,0.0763939781775718,0.027821314568241617,0.0185553093580569,0.03361552592021325,0.049159081681392235,0.05878265931063631,0.08574384598976612,0.07878597746041474,0.06927023291799574,0.026993937001751407,0.04906032376209429,0.03436471650597435,0.024067909583335118,0.001049616133024287,0.03477718181917258,0.026238585707215326,0.05859021902894154,0.006382688432434544,0.02771417718639789,0.0045865423177189795,0.06571194720231917
random,0.07898462432245128,0.1195914401075184,0.09324489260345419,0.0794493691814507,0.008486021939080676,0.019059472610374828,0.007349279807803847,0.036492901162534404,0.05251168299603025,0.016797304446935994,0.03758252415337683,0.05734461136787472,0.05358188030812159,0.052726788064557405,0.05077872472766258,0.08266690861055839,0.05981863595117511,0.0760528441312062,0.07974434572607596,0.07203146899803084,0.007974021491158138,0.04434477056264291,0.0319664783092706,0.008133250930848102,0.04727439975644312,0.017832314766786924
random,0.07878705533380566,0.11769920774163399,0.09306538430162835,0.05708671153833224,0.06921633892229469,0.011955397744205433,0.0476313741951396,0.045690360751393135,0.07619805128619843,0.04112121649053366,0.03421644391639377,0.056827259696450146,0.023676125293918545,0.012418874165924444,0.04246093729155244,0.037041965164768875,0.020664589419679934,0.032654609816050735,0.03255515104364958,0.029099037304485178,0.033716607525640895,0.06093050825442147,0.02637843240371822,0.08430908753122782,0.08142047741093343,0.042730442833087294
random,0.07902037259057355,0.12037207343379379,0.09293716505924665,0.05613095270128689,0.045758347840373775,0.060508822870542434,0.013562952673260843,0.0622316385643352,0.04304670119715067,0.059555913831720736,0.037608105560481664,0.04805433047572974,0.026016286663463117,0.032323533149974194,0.027781427107238573,0.056404037427687716,0.015273970149053276,0.07086925690451348,0.06315898450119624,0.06563042607929116,0.06960952910179244,0.03320759630237566,0.06792897259063485,0.03382339581198383,0.0077383580073140945,0.00377646048859948
random,0.07909281643096912,0.12115711823827693,0.09293290614169321,0.053498751526352244,0.007139043681712135,0.05537874292542601,0.03706026607252499,0.06310601964960609,0.0707052280652887,0.016776090243848716,0.06762961497564828,0.04891141511750967,0.05382503640067004,0.034399109707920345,0.025837403244076115,0.05826148727140432,0.0016000686343297834,0.03936821444528625,0.005376561890090305,0.018543466361278387,0.05281172769905493,0.05496290476552436,0.06474347981329392,0.0521008306183896,0.049137540119407984,0.06882699677135684
random,0.07923340902213924,0.12275061392048361,0.09287184254891606,0.03001456144696609,0.0333482394932649,0.07518787609787977,0.02301798184570389,0.019093432905857743,0.08257504608412622,0.06312264621598021,0.06565968629718112,0.06364029367833614,0.058707265683778286,0.007844283085356759,0.06479125387904745,0.0213989845770442,0.011382438448253714,0.08450548485114732,0.002395356419424429,0.002719649328114537,0.02664214558196626,0.07257323249190825,0.08407059064775195,0.010189432559084475,0.03399464209866317,0.06312547628316303
random,0.07894984870258526,0.12002690414462976,0.0926168632647294,0.012496916840046588,0.007453755832157041,0.06089597381839467,0.06967008394504234,0.07784136394290046,0.0781992311755267,0.08133843367191283,0.006786609627324204,0.032447362671545486,0.006718159875955359,0.055433182650699686,0.0795154979680772,0.002999736595189881,0.043039623971168235,0.04360660966857122,0.013351500371152736,0.06815533333497713,0.032277716737605766,0.03438270310671262,0.07866233954632966,0.020229337820636135,0.03152092495450885,0.06297760187356534
random,0.07879333271248559,0.11884066455434705,0.09222431917771859,0.01197544865654581,0.02655816124272719,0.0526002036461444,0.059128857831960174,0.03953242191044341,0.07295281600857209,0.07054915693800265,0.0360958296146712,0.0122196557097051,0.05892991645556946,0.018537468948689132,0.06425845664219441,0.04476511063639902,0.030046473747357597,0.042419829090406945,0.04062245311117143,0.07050356318581458,0.016343486543792512,0.07076473859024933,0.0023895064468309195,0.05864566442379032,0.070117418723786,0.03004336189517623
random,0.07963375118315695,0.1279680630639332,0.09221377246233795,0.026735717200438328,0.0591841419532275,0.04075445877356157,0.02102596944501052,0.00045844150876548094,0.03355566935965089,0.05386878529544718,0.0969760469810524,0.023740324013381487,0.053461026427554265,0.05912188714752756,0.0677560442580405,0.03429052348025228,0.010382328129464395,0.0961564922992324,0.09943343959931455,0.0457355876395746,0.06059116921348342,0.0030293127024190753,0.004927616738555557,0.00800132398090948,0.07709857624756085,0.023715117605575844
random,0.07925574239305165,0.12416728505447051,0.09199209803699496,0.0009511770810580597,0.06268326610678915,0.05130455949592176,0.04345600284864291,0.08447887364226048,0.04125040464465376,0.07444373408070667,0.016210437686055994,0.02266782129477647,0.02812255354186785,0.08477461985580914,0.07769277040955523,0.038400544762313624,0.07228663513960089,0.019962436719392337,0.05072821241168473,0.0138553248077396,0.04923856965762972,0.01902558372970696,0.05014148281839387,0.03669512037042125,0.047831449146660106,0.013798419748359525
random,0.079089925645112,0.1225029310028088,0.09188835091235979,0.02830840029088511,0.04253298235054808,0.0185762787798877,0.0605592612209901,0.029350960367602912,0.03730943370551456,0.049352674463851054,0.033357290069131365,0.062065708765180354,0.05807993140565486,0.06698756461639645,0.04629121043494965,0.03252056121482629,0.017801842645666716,0.038668852686999114,0.0772706547995955,0.01071203742040239,0.019065240423407986,0.05888100224663215,0.050889057387511864,0.08109171275100979,0.0025697390341314972,0.07775760291922441
random,0.07910738010037077,0.12272260721662853,0.09186609560157612,0.04056452660518327,0.07136623446944163,0.031054062897280903,0.02768474581172552,0.0775741714615554,0.027095020537156164,0.0697124214994049,0.014459994344853198,0.06421523574916084,0.049905892104287516,0.009748905250770596,0.005186465098980332,0.024195110879056965,0.053324948374210056,0.029208107596379273,0.021992627975913847,0.04719383328145611,0.07725982254536187,0.009883232552496133,0.05228070716390596,0.07400312261575284,0.04388758121798073,0.07820322996768597
random,0.0786592772985736,0.11934958283000098,0.09070784923195367,0.031101737846061666,0.017181313426142035,0.06376491167664476,0.036391843790096,0.07275842029197824,0.030608695458433935,6.443346726409669e-05,0.08357333494270168,0.017573204123210586,0.027504931841118206,0.02563689217314069,0.03727996258567482,0.05286779730629774,0.08849958455441842,0.07082779420235878,0.015903444610178324,0.020007643599873195,0.09226966493981931,0.027216498599412053,0.023820926949490034,0.000388889613205947,0.0843192746383667,0.08043879936411269
random,0.07858648935321189,0.11863065269934218,0.09064399272194354,0.028678988364240373,0.030053952024496865,0.018977845933245228,0.07590601499864794,0.014339083341490252,0.07011984433190074,0.07305765541499433,0.02775612327858961,0.06818289073564751,0.03975962161727242,0.03058543148577241,0.07841630078420142,0.03980843342781879,0.004847786614899167,0.05569512296607377,0.057756161377623925,0.05570645340608814,0.0316269901373917,0.05956542343371019,0.025550807122227084,0.04075939511720462,0.019021434737153557,0.05382823934930986
random,0.07879585616471373,0.12097616353740244,0.09061721343139734,0.06608408670588634,0.014546821257769082,0.013503686540179001,0.03759879923588625,0.010147846575005852,0.05457862766343704,0.08439501712987543,0.06363106282991877,0.05132210077250426,0.03357510436049564,0.08405631078127547,0.07486392468537835,0.06981432882963017,0.01956853777472932,0.010514014094776546,0.015138893310663027,0.022008783932350142,0.006950783284303261,0.07558530879495251,0.015756561360419644,0.01927951959091344,0.07556285043040777,0.08151703005924237
random,0.07849509268437056,0.11777206524382337,0.09052876273303209,0.05190103670058564,0.019623948206701047,0.03136926383520161,0.03901758828480684,0.0012806696409816112,0.04798026355170973,0.09350810399701824,0.0383775822088616,0.025784320988873646,0.02378181738656692,0.04842690772628122,0.042865433670709274,0.08102745951354948,0.06008964003132836,0.03747369769125458,0.036260588221113346,0.05143645847908492,0.02381684938215576,0.03974790660584334,0.026794053089164004,0.04845433453541727,0.05138116551876529,0.07960091073402623
random,0.07944541983858865,0.12848438726712808,0.09037741279111991,0.011191668277162373,0.03839210528225773,0.008807935471380196,0.03756264446849235,0.05589665838747855,0.006618559712805152,0.0063946994691875285,0.0700969979263299,0.0391019495452539,0.033717318609939644,0.06585665560892881,0.008133571762371566,0.08249500875992338,0.07440695838250617,0.0373888433591316,0.04497539993872483,0.0381632858881398,0.07534773270012358,0.002782149123676718,0.06442392533679663,0.029031342421493786,0.07480240467393069,0.09441218489396516
random,0.07869638886652128,0.1202500052321462,0.09033725622062573,0.035199262749504724,0.06795884681056462,0.031098730590261917,0.0412848219621614,0.037097756062579985,0.04227096339907744,0.0696160504390812,0.061740672980517615,0.003674705493687926,0.04302840198399338,0.010853600490800313,0.06345295615312875,0.08584257362382276,0.053835882769453225,0.0330480118605591,0.00629135403909265,0.028933581986006533,0.04570045721646115,0.07663483810530519,0.04463052188997075,0.0856457106417386,0.032117547539873635,4.275121235723882e-05
random,0.07807082764259168,0.11344644531101306,0.0902407676255728,0.06689814120454159,0.00568005530022947,0.03015403876773687,0.04634100851434308,0.07160455660805114,0.06362014640758575,0.048952117283575784,0.07202657430881466,0.03875230556057939,0.004959290859591301,0.07756509037634872,0.046919683579684617,0.07202904656383673,0.03493464183988006,0.052440246973958805,0.02950052254898008,0.036493298166272205,0.013133241991506272,0.06607718190077265,0.024973446592960483,0.026884368693177695,0.03155838179646499,0.03850261416110777
random,0.07825067829882516,0.11544181220745059,0.0902389244095696,0.0896080724192682,0.03986303202355283,0.0031649094231882714,0.01699303256109913,0.007685551012693216,0.025016846161924424,0.005706639265791643,0.02858182916289241,0.060783965640860194,0.014558165678435549,0.03258641988703343,0.023132086584541044,0.009815078288131359,0.06977714640607154,0.09216530051295878,0.07389446504123492,0.07061472999343246,0.10145296750405992,0.07547167064421946,0.0048612523789437695,0.02252425134002527,0.06578964700368808,0.06595294106595424
random,0.07900356712904644,0.12441547146758285,0.0897817101358138,0.03653472461962299,0.04075072012873783,0.039515502073642995,0.017780819435869386,0.05725540077390846,0.053602794258174984,0.007011427734092516,0.041192981427133846,0.07004860118425627,0.06376352101388261,0.04581246115307653,0.01454316587183081,0.02541465898619633,0.01100531252304776,0.06016041122798718,0.05699405347151574,0.06663279008632833,0.004640175382593324,0.07061126415634389,0.07073670809974014,0.04936276831187896,0.06453870476472288,0.0320910333154163
random,0.07882506431710626,0.12273096319699672,0.08955955936017562,0.07417763480683019,0.08910321239299179,0.04251847282979524,0.02302115754620273,0.07104557370777746,0.06737306073320504,0.06673676338575517,0.043413581328511155,0.055345803499435714,0.006066899027817379,0.024477613306932263,0.09075301578298517,0.0040904635312861955,0.02952829478900515,0.022189722486397122,0.012751106057976353,0.09049911498748411,0.012325915174642738,0.04791214050191791,0.08219258797834592,0.0003790910999125223,0.010625455579103398,0.03347331946568917
random,0.07835049331982262,0.11746999810154847,0.08953060489025992,0.052004903053368336,0.003741051506461613,0.07124791985313943,0.060384526158963496,0.023992160712586252,0.028421156144396224,0.0690259912761608,0.06702746629563097,0.028161259895438242,0.0042700145561999445,0.07076360178024453,0.04682542384224414,0.0496366129414582,0.019668041860795696,0.05864013090061114,0.03992992760204541,0.033681350266674376,0.053088975788903765,0.02663749222454424,0.03075634207426446,0.04672324629705027,0.045810707996090695,0.06956169697272774
random,0.07837553476598655,0.11780971152413997,0.08948499488085991,0.049991300862269335,0.01868280815167181,0.04505014406242869,0.04193033256537822,0.10225728989196134,0.057574264431725725,0.0740298151974484,0.018578770782873764,0.10591487090404962,0.05285437670508738,0.007989617918790484,0.06470699960678016,0.03378757852419455,0.031216030975430676,0.033667811254378635,0.04783487782041681,0.030493117594439716,0.08269664513708785,0.019005718539913202,0.015074147961396483,0.011095087630463185,0.04358087361790599,0.011987519863907777
random,0.07908510393011081,0.12594559534626992,0.08933834141513508,0.014062049860624343,0.06459532150888883,0.044184029263016206,0.03075469329989818,0.019062906395612176,0.0333334954003682,0.07307074143434109,0.03885528552591051,0.035824463875764594,0.05694452691282205,0.028923239346927636,0.03261464381687231,0.025710843421797826,0.011515952876226022,0.05446731115772477,0.0666167450499066,0.06910137278565667,0.0672097904316514,0.03447342574709907,0.021675710220979222,0.048676860249307674,0.07284889080435877,0.05547770061424605
random,0.07852914338175812,0.12000367369216382,0.08912902179863225,0.04275822098750624,0.07365633958931007,0.06420114787113669,0.0281106207387167,0.03648694070051865,0.07513165967443353,0.07025579093425688,0.015004273035078,0.021527410771636106,0.02859978343419768,0.06905069981393884,0.07278386606706028,0.06296779656554896,0.021637645053873725,0.06961699469141763,0.0025805162745034154,0.03318168803958844,0.029636358353664554,0.04200569397430455,0.043999164891748446,0.017689781903900362,0.01605356583692202,0.06306404079673832
random,0.07851356795672199,0.11984577394771227,0.089116489230971,0.06415102149154653,0.04590187636260601,0.049434547802400204,0.05130484823637346,0.036290455644858756,0.008039146038997582,0.015291855529238084,0.07018116480736479,0.07849331290221637,0.03832484979070302,0.0319060839461646,0.058884183739960565,0.002109692461332185,0.05518643767069165,0.0454491212343428,0.042822391660750095,0.00013982571721398134,0.09136267605744548,0.016801015615932457,0.01094907848772102,0.03738687302140682,0.07546196480503442,0.07412757697569906
random,0.07887825960821876,0.12407282104374312,0.08901970779717709,0.009515851762335763,0.08429441316801697,0.015146214905153207,0.06263417761321056,0.04089073210943965,0.04433556240549305,0.009216395509461479,0.011722533740162551,0.04914535040146946,0.03211352983805796,0.06781595526012595,0.08265674819250161,0.0690792005273388,0.03451898572268105,0.041004504970862006,0.013324705498230054,0.05916142577575036,0.038043237713979626,0.07291167446746515,0.05544841885678782,0.014502950014966685,0.03494987658353158,0.05756755496297861
random,0.07873526453295648,0.12311295120577459,0.0885522692198433,0.00857440768415522,0.0037027323464270544,0.030969638815612984,0.07308489203640775,0.00438764882333049,0.021916417534485543,0.0855665176994389,0.05567931594040718,0.03414861435488907,0.006763684917180947,0.06560632057067918,0.08037942555502187,0.06441635999414458,0.010112415474252727,0.04620177670832713,0.03498788794376466,0.07853242352688862,0.06621993214957193,0.06966560072404092,0.03594060891777788,0.002160811572990155,0.06596738715125525,0.055015179558949946
random,0.07899446027830953,0.1260840399886777,0.08852133026494467,0.025271373879390158,0.09129915076096724,0.07559766583186255,0.043653892067742985,0.09051358204931524,0.0030529432619226574,0.029112669043764944,0.03294934469325068,0.014813008636801624,0.0042824924805381906,0.044506651645971326,0.027524416699730905,0.016754511427229668,0.019836871947036382,0.10419213388264899,0.011967244305137114,0.09140418450203469,0.006803647954982146,0.0051236933150932695,0.05576681023208332,0.0481516337917925,0.0688188433848601,0.0886032342058433
random,0.07873377691146123,0.12332097271143005,0.08839083359839262,0.025935219165675816,0.036570634320600884,0.03148236969088863,0.06719824071927571,0.004730103734519015,0.004398355670571444,0.030546249267014824,0.029399942659263222,0.018795507326587937,0.07608788873461086,0.002522367465038945,0.0981049190348244,0.08040509429126463,0.042772825746828745,0.0911734707616556,0.06561525575908851,0.06052826275825267,0.033225964789034286,0.07038669445413341,0.014828200338727062,0.05571658249817452,0.012324756095795752,0.0472510947181728
random,0.07928676668790524,0.12959149750993298,0.08838105566064666,0.016412242248779404,0.06039656155679965,0.010646721947702645,0.0236963792252501,0.07595016442411294,0.06244033276102891,0.07860564118808791,0.07457783147115692,0.026435262020804946,0.05348100994911599,0.03202680270515744,0.05895505067454428,0.029469478867545904,0.00011141191127724318,0.007944481169425902,0.06520554915665283,0.007104436506546376,0.050693982324662684,0.07254348218681662,0.06267592810831668,0.03496507480100073,0.01764193898328483,0.078020235811929
random,0.07813260956262447,0.11661314192193536,0.08832003031172796,0.034378195377328134,0.001385512623922259,0.06826722539562313,0.024422734548959518,0.03464395151710881,0.03301699331274553,0.050459826235593384,0.0847651787759085,0.01472792534216292,0.03359130495702779,0.06822512743148874,0.004360647669312404,0.0818252036861776,0.09482357099024082,0.059905202088548354,0.09429940599835453,0.040722576336717074,0.040916783225926893,0.010474774031369488,0.003494611250854601,0.0241049766655714,0.04713732751428377,0.05005094502477413
random,0.07907800897641645,0.12749704405199608,0.08819557917356365,0.0432691095639513,0.06132781084133624,0.04783571948730331,0.018918356862786086,0.009666786752604321,0.07718010542148909,0.045010482321873664,0.005835358488663784,0.024239640495464808,0.07550510035274975,0.07059301874592636,0.08224607539551489,0.05654078590427861,0.039714195935462236,0.04006438432111868,0.01821813115527971,0.06111514493536031,0.054942561282472595,0.014542987173378456,0.08317071925899235,0.03460206450987122,0.004670861577031694,0.030790599217090618
random,0.07809102940324866,0.11650363362091752,0.08804614715530773,0.0658128429703728,0.03556953297627097,0.032681337375323374,0.0005359160047306642,0.09333819113067128,0.0576357934741533,0.03823298679007078,0.05167394251368774,0.003851253594962046,0.016501919786360824,0.05923742522752183,0.048869905715061814,0.07479512895279235,0.06259982284187295,0.057153980322178534,0.07747408722526442,0.006486991622322451,0.06565445307810434,0.06800204773262537,0.026148585346525303,0.018592437928848713,0.020322240036988168,0.018829177353289872
random,0.07861202613174118,0.12259761578355435,0.08791926930648976,0.060962666964570006,0.03091572370011112,0.01825783207037143,0.00943488781631986,0.06585160993187009,0.023418985822151392,0.057532493458698764,0.0983711304698435,0.03173466130628018,0.0035097430979220794,0.014344857523412228,0.011984497214562934,0.04653139993822672,0.07479142131413864,0.029774363784246655,0.01464819683784631,0.06435751094160337,0.0302500217005004,0.05776911973949976,0.09378791455674829,0.029262386604272706,0.051473775513895634,0.08103479969290796
random,0.07872951142936692,0.12397113060796167,0.08789286701345808,0.004507730602055126,0.053919715485475965,0.06541911191601897,0.010754053664015717,0.025097796399886192,0.07081496054815661,0.07792470245013147,0.09680487305730624,0.024864698322210402,0.08262315014388665,0.016899241841728332,0.012851293144379093,0.07160241348524465,0.043781378377360416,0.07795743201458989,0.027745778866429083,0.02093406633577489,0.053887989019539735,0.011322638148946953,0.027371116920089745,0.016323248456621385,0.03142628376369536,0.07516632703645687
random,0.07780674307774733,0.11449697197989377,0.08710631881308978,0.013816300531054163,0.019485947137869858,0.01806244991526885,0.07824102786048548,0.0017605712356675214,0.07753054532472445,0.003649128606778676,0.0728364001638316,0.037504341783530334,0.006801085855922047,0.07038487114520131,0.022589935189089246,0.0773460432914397,0.06626684980620226,0.08648477833677165,0.07328020604769155,0.021226441554960014,0.036048024329180174,0.06136660132579958,0.027842360751394353,0.04814184742816789,0.020934484138166277,0.05839975824080292
random,0.07827325351904643,0.11993403539705201,0.08704718515599738,0.008145844170541223,0.03997130579665596,0.08405645350824298,0.05080259357195959,0.03262672649107776,0.0827650659970156,0.035396663006773715,0.04637312203887962,0.01061077288952097,0.06716256582074465,0.06378367662723686,0.0723398373330994,0.02961846350365511,0.03971577905457263,0.015332583107631916,0.0878472188283324,0.00783993503952603,0.05911220888914972,0.0642349273768408,0.014366656780531116,0.033273681036785206,0.003927972829988584,0.05069594630123812
random,0.07854960993518566,0.12326222240403517,0.08693885598400133,0.027043846233608677,0.026090429761765635,0.06413167784793232,0.01908574224620301,0.07801303150739325,0.06882009250930213,0.0777567558442869,0.03080001784629082,0.01443033642726216,0.0509399496039177,0.016540263934237638,0.02317000497678254,0.03487671695073869,0.040288955049714664,0.028071960311792057,0.02479006446541029,0.02148208230941011,0.06008891973299696,0.02663229662846186,0.060459996849106905,0.06468166858076438,0.06218673941001581,0.07961845097260542
random,0.07849679974433152,0.12282865826653762,0.08681578518800186,0.04898398682133763,0.012360107392919513,0.017655058324123583,0.06464135442695351,0.020325200206413523,0.007595222063654516,0.026284727060530803,0.07432909698027902,0.05514493508339093,0.04573808854923074,0.06680030320373803,0.05247462975076194,0.06447346127639325,0.052233772125352254,0.06869506964951706,0.049598955402478204,0.02105343703505025,0.0032682535478403673,0.008371323381543894,0.040731478631768465,0.07724048892607029,0.06036540510682114,0.061635645053831165
random,0.07842142185981588,0.12202293751195784,0.08677129679364569,0.023337303001684195,0.07445407310624758,0.04014620050441191,0.02888818520927684,0.018289217263522787,0.04104140964050078,0.06065024304491073,0.024262287170006308,0.06412433618306969,0.05329793119349602,0.06665015891607104,0.021234080228695773,0.053402901721665605,0.013010370599505664,0.030787556224446237,0.06130143525111894,0.05345708427962291,0.01589835245273353,0.07264016628079371,0.004515008230162803,0.05037215088163023,0.08325915400786882,0.04498039460855785
random,0.07814879160062693,0.11895856098800911,0.08671471966051622,0.030467019424122343,0.04113241687055315,0.07914095353490871,0.06129770616406711,0.06994287436993687,0.053529797595860136,0.090951025525678,0.022147000517157314,0.024062635669407993,0.008491372773309759,0.050825843293917976,0.05626968060880651,0.06659983809893451,0.03077386626672272,0.0011244410865467408,0.05800084520081747,0.09162049424517311,0.027022007785105412,0.016874177935255825,0.025849348606609885,0.039027687969486406,0.02301879475306513,0.031830171704556987
random,0.0786205531962768,0.12443686960502075,0.08668829340679794,0.07604278071376173,0.05293394369070901,0.04443683826698935,0.010762957733279697,0.061525905371668355,0.011558473680933982,0.0023246805452845384,0.04274307295745679,0.050084972835976946,0.08741026952297005,0.062323631422052064,0.07424574051945824,0.030306539978000636,0.04452648889424228,0.08524174852411176,0.036518590183628456,0.07063228742421514,0.04602038300606991,0.019595101568562753,0.05078258672507578,0.019078908148737434,0.00026484052376302277,0.020639257763052168
random,0.07850418990802273,0.12327215296574302,0.08656339909675162,0.017876421487376292,0.06516542073639847,0.06405463187476143,0.045786924462119974,0.04405018351372327,0.06934498385838232,0.055137143070063795,0.049832608747895704,0.0317791273332714,0.035298622322856826,0.028364510432464057,0.06901639579236378,0.04653884594437927,0.05691290912232784,0.002713023999881027,0.06216853455296406,0.03045889229378109,0.05376204384787839,0.002919097124497928,0.06519130831774189,0.04812337821292673,0.03336611464689383,0.02213887830505053
random,0.07913318380406681,0.13061865332402747,0.0865102355840541,0.031165500300350115,0.07437701957045872,0.03556153335804434,0.007434440704605724,0.08955989154880162,0.012136567921805095,0.0742379944561141,0.0012980376925954018,0.03392322790012866,0.047960106433720374,0.002772564137016975,0.06833890178999666,0.024258517007347408,0.05037941915733922,0.07376077731688493,0.055029021976078375,0.0424147636994887,0.03128997156581181,0.004199016430025473,0.08499657984704664,0.05510513956446775,0.05879203425694518,0.04100897336492673
random,0.07788737976997152,0.11653270412390866,0.08627660803226365,0.018858234320717527,0.02611743714175389,0.052916763694469064,0.05612607370522129,0.05705167084123908,0.053445067717193644,0.016726054107946288,0.02087567685725277,0.0680271618556316,0.039995657866145846,0.05448077010198758,0.04326943429138596,0.06676061606447868,0.06273693064561138,0.018874534222781104,0.0638871067827281,0.02166660034852082,0.03184431283115167,0.06146972788942581,0.023398236282086617,0.020997375042899596,0.04828540090558634,0.07218915648378549
random,0.07810533254070039,0.1193352182259215,0.08607684604825104,0.02778801082577672,0.05037616540944566,0.03740838750738308,0.07787643173274238,0.007404425043929319,0.03254951466158232,0.06910791607000245,0.02242069528497193,0.06218194670221311,0.03021378298521453,0.07735151859698228,0.06973864405314155,0.023783773114053695,0.06079276690259836,0.026588710011705773,0.04786134042966709,0.051975104891417254,0.06548149995310777,0.0019299500919775423,0.017377469524637017,0.056192989462236276,0.04447993131478835,0.039119025430425725
